trace_id,requirement_id,source_requirement_id,screen_id,route_id,route,state_id,platform,viewport,text_scale,test_id,golden_id,golden_sha256,design_node_id,device_evidence_id,expected_result,evidence_path,evidence_sha256,proof_kind,status,cta_id,cta_enabled,handler_ref,feature_flag,accessibility_journey_id,owner,verified_at,reviewer,notes
UI031-TRACE-CTA-NAV-VET,UI031-ACTION-CTA-NAV-VET,N/A,P1-08,RT-011,/vets/map,N/A,BOTH,390x844,1.0,mobile/test/app/router/stateful_shell_navigation_test.dart#five shell branches retain child history and active-tab reselect pops home,N/A,N/A,442:275,N/A,CTA-NAV-VET matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-NAV-VET.json,0219B744C09BA2CDCFBBD2B2CE8EC9AC952371F47E41418910C3657917AF5911,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-NAV-VET,TRUE,callback:selectShellBranch(VET),N/A,N/A,router,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-NAV-VET;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-NAV-HEALTH,UI031-ACTION-CTA-NAV-HEALTH,N/A,P1-12,RT-014,/health,N/A,BOTH,390x844,1.0,mobile/test/app/router/stateful_shell_navigation_test.dart#five shell branches retain child history and active-tab reselect pops home,N/A,N/A,442:516,N/A,CTA-NAV-HEALTH matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-NAV-HEALTH.json,03C15486655C0AA0DE38724A7C760B25291BEB835A151FD90C70B33218FECF9C,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-NAV-HEALTH,TRUE,callback:selectShellBranch(HEALTH),N/A,N/A,router,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-NAV-HEALTH;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-NAV-RESCUE,UI031-ACTION-CTA-NAV-RESCUE,P2-IM-001-NAV,P2-01,RT-023,/rescue,N/A,BOTH,390x844,1.0,mobile/test/app/router/stateful_shell_navigation_test.dart#five shell branches retain child history and active-tab reselect pops home,N/A,N/A,442:855,N/A,CTA-NAV-RESCUE matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-NAV-RESCUE.json,53F4DC2719C24A65BAD72F0455BE95522D1C2006244390B8C2D1A0125D50D45C,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-NAV-RESCUE,TRUE,callback:selectShellBranch(RESCUE),PAWMATE_RESCUE_BROWSE_ENABLED=false,N/A,router,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-NAV-RESCUE;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-NAV-PROFILE,UI031-ACTION-CTA-NAV-PROFILE,P1-IM-022-NAV,P1-16,RT-022,/profile,N/A,BOTH,390x844,1.0,mobile/test/app/router/stateful_shell_navigation_test.dart#five shell branches retain child history and active-tab reselect pops home,N/A,N/A,442:792,N/A,CTA-NAV-PROFILE matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-NAV-PROFILE.json,3FDEE0944BDAD38459E1109B1EF940115BB5929A81F7FE44AB4474173CEF851E,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-NAV-PROFILE,TRUE,callback:selectShellBranch(PROFILE),N/A,N/A,router,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-NAV-PROFILE;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-01-CONTINUE,UI031-ACTION-CTA-P1-01-CONTINUE,P1-IM-001-NAV,P1-01,RT-004,/auth/register,N/A,BOTH,390x844,1.0,mobile/test/widget_test.dart#onboarding continue stores draft and opens register,N/A,N/A,442:6,N/A,CTA-P1-01-CONTINUE matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-01-CONTINUE.json,3F1AF302A53DBFD6F58343CA786779388DBCE5E4E0BC26CEF2E18D602A490F25,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-01-CONTINUE,TRUE,callback:finishOnboardingAndOpenRegister,N/A,N/A,onboarding,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-01-CONTINUE;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-01-LOGIN,UI031-ACTION-CTA-P1-01-LOGIN,P1-IM-001-NAV,P1-01,RT-003,/auth/login,N/A,BOTH,390x844,1.0,mobile/test/features/onboarding/onboarding_screen_test.dart#onboarding restores local draft and skip opens login,N/A,N/A,442:6,N/A,CTA-P1-01-LOGIN matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-01-LOGIN.json,2F8B876155EF5042FA916C5D0BAEB66C005737FA17CC9200F33D58C04E8BC3A1,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-01-LOGIN,TRUE,callback:finishOnboardingAndOpenLogin,N/A,N/A,onboarding,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-01-LOGIN;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-02-LOGIN,UI031-ACTION-CTA-P1-02-LOGIN,P1-IM-002-NAV,P1-02,RT-006,/pets,N/A,BOTH,390x844,1.0,mobile/test/features/auth/login_screen_test.dart#login success routes to Phase 1 Home at /pets,N/A,N/A,442:23,N/A,CTA-P1-02-LOGIN matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-02-LOGIN.json,F1C30E737D9B660E0F905A1BEE853213D879990B00B82879158C00F4F14A3609,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-02-LOGIN,TRUE,callback:submitLogin,N/A,N/A,auth,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-02-LOGIN;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-02-REGISTER,UI031-ACTION-CTA-P1-02-REGISTER,P1-IM-003-NAV,P1-02,RT-004,/auth/register,N/A,BOTH,390x844,1.0,mobile/test/features/auth/login_screen_test.dart#register link passes the entered email only,N/A,N/A,442:23,N/A,CTA-P1-02-REGISTER matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-02-REGISTER.json,DA2E60EF2F5FE3D9241E9B6FF152483328A2B207315CA3436D015160C5156408,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-02-REGISTER,TRUE,callback:openRegister,N/A,N/A,auth,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-02-REGISTER;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-02-FORGOT,UI031-ACTION-CTA-P1-02-FORGOT,N/A,P1-02,N/A,unavailable:password-reset,N/A,BOTH,390x844,1.0,mobile/test/features/auth/login_screen_test.dart#login shows v0.27 content and keeps API error inline,N/A,N/A,442:23,N/A,CTA-P1-02-FORGOT matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-02-FORGOT.json,B6038961B2B706176955F5851AF35A1510382F3959019EAC74E7A3AB5AAE3051,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-02-FORGOT,TRUE,callback:showPasswordResetUnavailable,N/A,N/A,auth,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-02-FORGOT;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-03-CREATE,UI031-ACTION-CTA-P1-03-CREATE,P1-IM-004-NAV,P1-03,RT-005,/auth/otp,N/A,BOTH,390x844,1.0,mobile/test/features/auth/register_screen_test.dart#Register success routes to OTP with verification window,N/A,N/A,442:47,N/A,CTA-P1-03-CREATE matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-03-CREATE.json,BFA5AC3D08C5043F10A697D71411AEF5E0573DC9FC6654B358927150840E6CFC,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-03-CREATE,TRUE,callback:submitRegistration,N/A,N/A,auth,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-03-CREATE;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-03-LOGIN,UI031-ACTION-CTA-P1-03-LOGIN,N/A,P1-03,RT-003,/auth/login,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart#production router exposes the canonical route inventory,N/A,N/A,442:47,N/A,CTA-P1-03-LOGIN matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-03-LOGIN.json,3E272C8BE9EAFB2247D8B020739A12B42CE36052DC5F857B058359CF39DA4289,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-03-LOGIN,TRUE,callback:openLogin,N/A,N/A,auth,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-03-LOGIN;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-04-VERIFY,UI031-ACTION-CTA-P1-04-VERIFY,P1-IM-005-NAV,P1-04,RT-006,/pets,N/A,BOTH,390x844,1.0,mobile/test/features/auth/otp_screen_test.dart#OTP success persists session atomically and routes to Home,N/A,N/A,442:73,N/A,CTA-P1-04-VERIFY matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-04-VERIFY.json,A377A295C2283DC08EB87384F15720DE99216AB0B5D53761944DF3B3116D343F,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-04-VERIFY,TRUE,callback:submitOtp,N/A,N/A,auth,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-04-VERIFY;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-04-RESEND,UI031-ACTION-CTA-P1-04-RESEND,P1-IM-006-NAV,P1-04,N/A,action:resend-otp,N/A,BOTH,390x844,1.0,mobile/test/features/auth/otp_screen_test.dart#Resend clears OTP and applies server verification window,N/A,N/A,442:73,N/A,CTA-P1-04-RESEND matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-04-RESEND.json,4D5963E01998132B3CD7F55FA7FCF8C275DB45FF102321501D306C0798053B2F,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-04-RESEND,TRUE,callback:resendOtp,N/A,N/A,auth,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-04-RESEND;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-04-CHANGE-EMAIL,UI031-ACTION-CTA-P1-04-CHANGE-EMAIL,N/A,P1-04,RT-004,/auth/register,N/A,BOTH,390x844,1.0,mobile/test/features/auth/otp_screen_test.dart#Expired OTP change-email action preserves email,N/A,N/A,442:73,N/A,CTA-P1-04-CHANGE-EMAIL matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-04-CHANGE-EMAIL.json,0535A8C9F991194C90298DA6CE839AC26887E06ABDD0025C87A886AD56295150,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-04-CHANGE-EMAIL,TRUE,callback:changeEmail,N/A,N/A,auth,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-04-CHANGE-EMAIL;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-04-BACK-REGISTER,UI031-ACTION-CTA-P1-04-BACK-REGISTER,N/A,P1-04,RT-004,/auth/register,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart#production router exposes the canonical route inventory,N/A,N/A,442:73,N/A,CTA-P1-04-BACK-REGISTER matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-04-BACK-REGISTER.json,5859E410780B4E3335D606EDA13598C80CD628F149591833C365E7EF35540C83,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-04-BACK-REGISTER,TRUE,route:/auth/register,N/A,N/A,auth,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=TRUE;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-04-BACK-REGISTER;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-05-PET-DETAIL,UI031-ACTION-CTA-P1-05-PET-DETAIL,N/A,P1-05,RT-010,/pets/:id,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart#production router exposes the canonical route inventory,N/A,N/A,442:102,N/A,CTA-P1-05-PET-DETAIL matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-05-PET-DETAIL.json,F4AF4D34FAE009362B80B9880465C2D19CA0767AED3BC13C5413F990FF4FD9EB,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-05-PET-DETAIL,TRUE,route:/pets/:id,N/A,N/A,pets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-05-PET-DETAIL;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-05-ADD-PET,UI031-ACTION-CTA-P1-05-ADD-PET,P1-IM-009-NAV,P1-05,RT-008,/pets/create,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart#production router exposes the canonical route inventory,N/A,N/A,442:102,N/A,CTA-P1-05-ADD-PET matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-05-ADD-PET.json,27A1B1C33595E05C2B115B1B388406209A7D76E102C0C75CD030C1F20D92AEF1,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-05-ADD-PET,TRUE,route:/pets/create,N/A,N/A,pets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=TRUE;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-05-ADD-PET;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-05-NOTIFICATIONS,UI031-ACTION-CTA-P1-05-NOTIFICATIONS,P1-IM-020-NAV,P1-05,RT-017,/notifications,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart#production router exposes the canonical route inventory,N/A,N/A,442:102,N/A,CTA-P1-05-NOTIFICATIONS matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-05-NOTIFICATIONS.json,91E89353976087D81A9682736450E1BA77AD41C53052CC896F8F8032D1998CF7,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-05-NOTIFICATIONS,TRUE,route:/notifications,N/A,N/A,pets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=TRUE;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-05-NOTIFICATIONS;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-06-SAVE,UI031-ACTION-CTA-P1-06-SAVE,P1-IM-010-NAV,P1-06,N/A,action:save-pet,N/A,BOTH,390x844,1.0,mobile/test/features/pets/pet_navigation_test.dart#Pet form save adds pet and returns to refreshed pet list,N/A,N/A,442:151,N/A,CTA-P1-06-SAVE matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-06-SAVE.json,C70108E8E56BCC1A7C5490A1CB3612722E9365D064039EBCD8D7864A657C53EC,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-06-SAVE,TRUE,callback:submitPetForm,N/A,N/A,pets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-06-SAVE;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-06-BACK,UI031-ACTION-CTA-P1-06-BACK,N/A,P1-06,N/A,action:back,N/A,BOTH,390x844,1.0,mobile/test/features/pets/pet_screens_day18_test.dart#P1-06 preserves an unfinished draft after leaving the form,N/A,N/A,442:151,N/A,CTA-P1-06-BACK matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-06-BACK.json,02B198C45CC733EC9850622EE3BF28EABE67D0ADC49FF7EB7A7A4C11F64E61C0,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-06-BACK,TRUE,callback:popOrSafeReturn,N/A,N/A,pets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=TRUE;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-06-BACK;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-07-PROFILE,UI031-ACTION-CTA-P1-07-PROFILE,N/A,P1-07,RT-022,/profile,N/A,BOTH,390x844,1.0,mobile/test/app/router/stateful_shell_navigation_test.dart#five shell branches retain child history and active-tab reselect pops home,N/A,N/A,442:198,N/A,CTA-P1-07-PROFILE matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-07-PROFILE.json,CDA2638DD8E42965418E4877EC91781BFDC083D9F4E3C5D22948C534E340A6B1,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-07-PROFILE,TRUE,callback:selectShellBranch(PROFILE),N/A,N/A,pets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=TRUE;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-07-PROFILE;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-07-NOTIFICATIONS,UI031-ACTION-CTA-P1-07-NOTIFICATIONS,P1-IM-020-NAV,P1-07,RT-017,/notifications,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart#production router exposes the canonical route inventory,N/A,N/A,442:198,N/A,CTA-P1-07-NOTIFICATIONS matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-07-NOTIFICATIONS.json,6BC7084C993DAF89C178F984BBF27CDAEA374D2CC443F893C7F193424B0BC089,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-07-NOTIFICATIONS,TRUE,route:/notifications,N/A,N/A,pets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=TRUE;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-07-NOTIFICATIONS;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-07-SEARCH,UI031-ACTION-CTA-P1-07-SEARCH,N/A,P1-07,RT-007,/pets/list,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart#production router exposes the canonical route inventory,N/A,N/A,442:198,N/A,CTA-P1-07-SEARCH matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-07-SEARCH.json,03A6E6917296CB65989E89CBADF2CBFB7BFC7F80B4C6BFC846055FCCC3312C04,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-07-SEARCH,TRUE,route:/pets/list,N/A,N/A,pets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=TRUE;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-07-SEARCH;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-07-PET-DETAIL,UI031-ACTION-CTA-P1-07-PET-DETAIL,P1-IM-007-NAV,P1-07,RT-010,/pets/:id,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart#production router exposes the canonical route inventory,N/A,N/A,442:198,N/A,CTA-P1-07-PET-DETAIL matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-07-PET-DETAIL.json,20E7A80F1AE5BF6E5613D2BF090A646BE3E9E902CB1F9B944D3384F1B3277DD3,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-07-PET-DETAIL,TRUE,route:/pets/:id,N/A,N/A,pets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=CONDITIONAL;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-07-PET-DETAIL;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-07-ADD-PET,UI031-ACTION-CTA-P1-07-ADD-PET,P1-IM-008-NAV,P1-07,RT-008,/pets/create,N/A,BOTH,390x844,1.0,mobile/test/app/router/app_router_contract_test.dart#production router exposes the canonical route inventory,N/A,N/A,442:198,N/A,CTA-P1-07-ADD-PET matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-07-ADD-PET.json,C4E1653DD583C7696D774AC480CFC5B2390AD80590E6C05E3AE6853DAD7D647D,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-07-ADD-PET,TRUE,route:/pets/create,N/A,N/A,pets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=TRUE;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-07-ADD-PET;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
UI031-TRACE-CTA-P1-07-HEALTH,UI031-ACTION-CTA-P1-07-HEALTH,P1-IM-017-NAV,P1-07,RT-014,/health,N/A,BOTH,390x844,1.0,mobile/test/app/router/stateful_shell_navigation_test.dart#five shell branches retain child history and active-tab reselect pops home,N/A,N/A,442:198,N/A,CTA-P1-07-HEALTH matches its documented enabled state handler and fail-closed behavior,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W8/cta-row-proof-20260723/rows/CTA-P1-07-HEALTH.json,D7BA05C2A9B1DC00C6F30435888AD147534DD0BDBAA28B559AF0A6CE6D41C2BD,CTA_ROW_EXECUTION_MANIFEST,PASS,CTA-P1-07-HEALTH,TRUE,callback:selectShellBranch(HEALTH),N/A,N/A,pets,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,cta-denominator;current_enabled=TRUE;test_status=PASS;proof_id=docs/qa/ui-v031/cta_matrix.csv#CTA-P1-07-HEALTH;cta_test_status=PASS;execution_overlay=docs/qa/ui-v031/ui_v031_trace_execution_overlay.csv
